captcha20170729_132445.wav,US,'and yeah so he'll bring Uday yeah William we will be stopped when I'd seen to school expect that train to school expect that train ',NotAccepted,'14.66834's
captcha20170729_132536.wav,US,'glad to have you know him unto god do you see go numb okay who do so until it level who had said that with him until he is a and ',NotAccepted,'17.5921's
captcha20170729_132633.wav,US,'you are to go home number one two and we can play the energy that will be clear you to tell me Zooey track the energy that will be clear you to tell me Zooey track ',NotAccepted,'17.15901's
captcha20170729_132728.wav,US,'log and see on we could take it easy now then group that apple hands important take it easy now then group that apple hands important ',NotAccepted,'15.10806's
captcha20170729_132822.wav,US,'thank you yet farm league pass with the heat center I see until now that he whom you know much about it yet who she league scale whom you know much about it yet who she league scale ',NotAccepted,'19.88461's
captcha20170729_132921.wav,US,'accent feeling numb whom he fruit food what happens and how do you see Adamjee ',NotAccepted,'13.47298's
captcha20170729_133014.wav,US,'spring said he left he gave me yeah and boom has yeah anti neither of all times in court ',NotAccepted,'14.66018's
captcha20170729_133107.wav,US,'sure to come back rookie who will he and Jim had and he may so much to you two one center will come from then and movie mail ',NotAccepted,'16.60642's
captcha20170729_133204.wav,US,'other than he loud cut and then have to how he serves much you have to see same how he serves much you have to see same ',NotAccepted,'17.67784's
captcha20170729_133300.wav,US,'that's our he said he with raging bull crazy lately she had on me nor immediate that's he's you know who seemed choppy you know who seemed choppy ',NotAccepted,'19.54445's
captcha20170729_133356.wav,US,'who's help wire who do we wonder how we plan and he met student on people from so far Gordon who's helped you to ensure who's help wire who do we wonder how we plan and he met student on people from so far Gordon who's helped you to ensure ',NotAccepted,'19.557's
captcha20170729_133456.wav,US,'right now he is he alright the move on then city to go to mass right ',NotAccepted,'12.75736's
captcha20170729_133549.wav,US,'Pete Wilson back then no no one will mean from down to that record nasty and very soon that men do gone Pete Wilson back then no no one will mean from down to that record nasty and very soon that men do gone ',NotAccepted,'16.51969's
captcha20170729_133644.wav,US,'okay kind of Z. one thanks to me morning to the committee Tammy glass kind of C. T. okay kind of Z. one thanks to me morning to the committee Tammy glass kind of C. T. ',NotAccepted,'15.10719's
captcha20170729_133740.wav,US,'and or sign it would mean to them Takayama and that and when it ',NotAccepted,'13.24158's
captcha20170729_133832.wav,US,'right and unit who has some you still liquid medicine moves out major them I'm sure and unit who has some you still liquid medicine moves out major them I'm sure ',NotAccepted,'13.21962's
captcha20170729_133925.wav,US,'Max twenty thirty people with this person and then once he already knew Matt protagonist eating pizza have cast the key part of them and then matter he already knew Matt protagonist eating pizza have cast the key part of them and then matter ',NotAccepted,'19.89454's
captcha20170729_134024.wav,US,'Mister I don crew who have you he until he and then economy CZ may %HESITATION can come who do you all ',NotAccepted,'16.08283's
captcha20170729_134116.wav,US,'job quality Marshall it to do the job to be done with my I met my Nita Cody nobody Norris I met my Nita Cody nobody Norris ',NotAccepted,'16.57551's
captcha20170729_134210.wav,US,'leave high school include woody servant so name the problem he Adam and young who by repeating what he he didn't thank thank ',NotAccepted,'16.46955's
captcha20170729_134307.wav,US,'bad teams he met CLI until well into yet god whose email equal and then the Mukhtar peak once and he was he five sealed it who would you ',NotAccepted,'20.66078's
captcha20170729_134406.wav,US,'raise them from you he was a great a way to have Johnny has your life and has your life and ',NotAccepted,'12.11343's
captcha20170729_134458.wav,US,'to complete who she travel with who in Pune menina money sure who who have student to completely wishing %HESITATION ',NotAccepted,'16.77127's
captcha20170729_134555.wav,US,'Tivoli when Sheridan he brought home hasn't who need crash when he I ',NotAccepted,'15.82068's
captcha20170729_134649.wav,US,'or the call and he asked you he corner heavy common quality we go he draw or the call and he asked you he corner heavy common quality we go he draw ',NotAccepted,'15.0584's
captcha20170729_134755.wav,US,'he asked you six and one had to have been from sun to how to have and movie comes out power email Texan singer and had them have you always and one had to have been from sun to how to have and movie comes out power email Texan singer and had them have you always ',NotAccepted,'23.02001's
captcha20170729_134857.wav,US,'short and he may collect and he had he who part will be liquid unique to you or when one gig whom he how he knew about it or when one gig whom he how he knew about it ',NotAccepted,'17.87645's
captcha20170729_134954.wav,US,'right scrutiny as it to me Washington had that council back and come back level I see it more are to me anti fraud are to me anti fraud ',NotAccepted,'18.02774's
captcha20170729_135740.wav,US,'famous from ten one zero one two money right come okay until I am back verb she home Hon ',NotAccepted,'16.33112's
captcha20170729_135833.wav,US,'he that's right to school and to he gave us that who live until ten pretty well done pixie who Getty to and ',NotAccepted,'17.65129's
captcha20170729_135932.wav,US,'all right he hello who cut him from where would he have died attempting with Robert would he have died attempting with Robert ',NotAccepted,'14.56203's
captcha20170729_140027.wav,US,'for Windham that's at exactly have put it to mac numeral who she also room that's packed branch for Windham that's at exactly have put it to mac numeral who she also room that's packed branch ',NotAccepted,'12.65442's
captcha20170729_140118.wav,US,'that's right new movie I saw was a dollar whom he would he seemed when one happy emailing good tunes often it now well ',NotAccepted,'19.73331's
captcha20170729_140216.wav,US,'rather %HESITATION quality and we should you decide to move somebody can say then if you care to join heating the nationality and we see in him smell then if you care to join heating the nationality and we see in him smell ',NotAccepted,'18.02343's
captcha20170729_140313.wav,US,'guardian and that it's right with two one hello CM within an hour and that it's right with two one hello CM within an hour ',NotAccepted,'13.0846's
captcha20170729_140403.wav,US,'and then he came with mo five MIT who write with and who directed to people he would smoke candy humility black and who directed to people he would smoke candy humility black ',NotAccepted,'18.13546's
captcha20170729_140502.wav,US,'so so to see sure or didn't know what to do challenging Sasuke so sure or didn't know what to do challenging Sasuke so ',NotAccepted,'13.44682's
captcha20170729_140552.wav,US,'speak Texan tell when today humble you so much he or will he turned right in six basic when soon who put it there in six basic when soon who put it there ',NotAccepted,'18.02197's
captcha20170729_140648.wav,US,'I do and thank you two one when IBM hurriedly so go and we and some ability to bring and some ability to bring ',NotAccepted,'14.44947's
captcha20170729_140742.wav,US,'south of the food chain help she would be right nation hard copy table south of the food chain help she would be right nation hard copy table ',NotAccepted,'14.99629's
captcha20170729_140840.wav,US,'hello he moved to you have enough under from under from ',Accepted,'9.98904's
captcha20170729_140929.wav,US,'so him and his team who who map pool to me now or maybe thirty people this phobia he knew about in his movie never or maybe thirty people this phobia he knew about in his movie never ',NotAccepted,'18.72977's
captcha20170729_141028.wav,US,'sure who need that game from them mess depot heads out of money because I mean who in the study hundred ',NotAccepted,'18.4272's
captcha20170729_141125.wav,US,'well that no she wants to handle he them okay machine to money close up she's an outright close up she's an outright ',NotAccepted,'16.74397's
captcha20170729_141222.wav,US,'problem twenty they say he should go noise the containment and we see it sweet young huh tween the containment and we see it sweet young huh tween ',NotAccepted,'16.99778's
captcha20170729_141319.wav,US,'I'm Sarah and Zeek compare with the time until then cookie Yahoo dot okay okay ',NotAccepted,'15.09924's
captcha20170729_141413.wav,US,'yeah to men is only you who handle move forty feet Nemo on healthy needed them out on the sea to men day like you who handle several yeah to men is only you who handle move forty feet Nemo on healthy needed them out on the sea to men day like you who handle several ',NotAccepted,'22.5891's
captcha20170729_141513.wav,US,'hello than good on dog and cool who who's Perez to party support hello than good on dog and cool who who's Perez to party support ',NotAccepted,'16.35635's
captcha20170729_141609.wav,US,'right through me that machine job to kind of see seven Z. angle to him within the student council room through me market who kind of the wash right through me that machine job to kind of see seven Z. angle to him within the student council room through me market who kind of the wash ',NotAccepted,'20.52566's
captcha20170729_141708.wav,US,'why or how many do you know majority rule and movie Nemo on wire Jose travels who had them task yes and he succeeds on how many do tiny ',NotAccepted,'19.94367's
captcha20170729_141805.wav,US,'so how do these have she said had on people without or maybe our well since you began to see how these rules well since you began to see how these rules ',NotAccepted,'15.18375's
captcha20170729_141900.wav,US,'hi I'm with you completely okay to go happy cool when one sixty and then with you completely hi I'm with you completely okay to go happy cool when one sixty and then with you completely ',NotAccepted,'16.14372's
captcha20170729_141957.wav,US,'right and who did you meet him and he travel and then year travel and then year ',NotAccepted,'14.68739's
captcha20170729_142050.wav,US,'head UT who had planned who went to symptom these are these are ',NotAccepted,'13.29275's
captcha20170729_142144.wav,US,'kill all money how did he marched them now then whom have water and he now yeah UTK to make money how did you have to make money how did you have ',NotAccepted,'18.28685's
captcha20170729_142243.wav,US,'exactly why he knew he'd get one antero Susan was cut the grass tunes and he had on Tuesday have ',NotAccepted,'16.16281's
captcha20170729_142339.wav,US,'produce for me to go there demo shore city grow the move on saturation for me to go up here the move on saturation for me to go up here ',NotAccepted,'14.89231's
captcha20170729_143009.wav,US,'dead and gone and she has invoked in him winter wheat to the yeah that twenty one and stream them high school Rachel yeah that twenty one and stream them high school Rachel ',NotAccepted,'15.97376's
captcha20170729_143103.wav,US,'history how do you start ably train with the milk until third when one ninety eight submit to I ',NotAccepted,'16.60319's
captcha20170729_143158.wav,US,'in fact to someone who do touch you season through me right handed to her who tool has involved it was a deal to I I ',NotAccepted,'16.93675's
captcha20170729_143309.wav,US,'arabic is Monkey jam theodore',Accepted,'13.61849's
captcha20170729_143830.wav,US,'streets pads at yen to mobile phones and he was in the month product that success these ads reply that young tool busy he was in the month product that success these ads reply that young tool busy ',NotAccepted,'18.61447's
captcha20170729_143924.wav,US,'%HESITATION he doesn't have a very Albany who he said putting wow she's in corner wow she's in corner ',NotAccepted,'14.42045's
captcha20170729_144019.wav,US,'no sitting sure who might see in Pune total deal how could he what do ',NotAccepted,'15.1421's
captcha20170729_144139.wav,US,'right and then who Pericles so you kind of the show she has involved we only she has involved we only ',NotAccepted,'12.31301's
captcha20170729_144228.wav,US,'thank you so I don't have to hold back school had to I'm so he comes to be long you'll do occur who will soon have that draw %HESITATION ',NotAccepted,'20.01286's
captcha20170729_144330.wav,US,'great to see the team whose fault that he ably and from sent I'm done team yeah to jog and then farm team who I'm done team yeah to jog and then farm team who ',NotAccepted,'18.91957's
captcha20170729_144426.wav,US,'exactly and how he that he far too natural MPI beauty pageant within twenty eight he knew I ',NotAccepted,'17.48046's
captcha20170729_144523.wav,US,'so who me out in fear eco so now the two men right engine I ',NotAccepted,'15.08881's
captcha20170729_144616.wav,US,'I tell you saloon to mac calling he he arrived home the paper tune pattern ',Accepted,'13.61072's
captcha20170729_144735.wav,US,'governance and paint it tunes and he came from them now call it wouldn't excite intact Texan submit to god sense as well quiet Norrington call it wouldn't excite intact Texan submit to god sense as well quiet Norrington ',NotAccepted,'20.16986's
captcha20170729_144836.wav,US,'are getting okay had to them she wants to meet somebody how he had drive people to to get behind the team sixteen jul them through me one distant sixteen jul them through me one distant ',NotAccepted,'19.9274's
captcha20170729_150101.wav,US,'said who she grew to have it open minded art and antiques and to go down who she who shall do right to go down who she who shall do right ',NotAccepted,'16.69875's
captcha20170729_150158.wav,US,'yeah even some who he had who by he didn't I warm sequel to PDO thank Steven Holmes who he %HESITATION god %HESITATION god ',NotAccepted,'18.80388's
captcha20170729_150258.wav,US,'also William Colby to New York boom once and for yeah I know whom it right and move on old people and since we can reach to let yes ',NotAccepted,'17.51908's
captcha20170729_150351.wav,US,'order him not by then we will be paying to see who can issue and said he I'm not five then we will try back back ',NotAccepted,'15.03719's
captcha20170729_150446.wav,US,'are you so that you may see little sis who the mole man costs Yahoo Houdini who car that's passed into one gun are you so that you may see little sis who the mole man costs Yahoo Houdini who car that's passed into one gun ',NotAccepted,'20.59935's
captcha20170729_150546.wav,US,'people who think he didn't nine either the area ones and very young adult to boot who should raise no ',NotAccepted,'13.6772's
captcha20170729_150640.wav,US,'them or eighteen Uday proper at he tells C. five ',Accepted,'12.56322's
captcha20170729_150732.wav,US,'how do you see very empty pallet sixty eight who didn't have that magnet as well nappy tech how do you see very empty pallet sixty eight who didn't have that magnet as well nappy tech ',NotAccepted,'14.14272's
captcha20170729_150823.wav,US,'and then she can see land go through had some basic math tool whose mo right now unique who fine with it too sheen then here see with two ',NotAccepted,'19.82157's
captcha20170729_150920.wav,US,'peer group that closely and see who then she can see so Google all right I see all I know who okay who called it machine who called it machine ',NotAccepted,'15.49002's
captcha20170729_151016.wav,US,'all right with them folks that dream will back pixie high I see something Khazen tunes and so so so it would be on thank thank ',NotAccepted,'16.89529's
captcha20170729_151111.wav,US,'and in la la he didn't stay he then returned to how he could he broke he then returned to how he could he broke ',NotAccepted,'14.72793's
captcha20170729_151204.wav,US,'and then to come true country I see you know how to have him that he had that now comes in problem ',NotAccepted,'14.58427's
captcha20170729_151312.wav,US,'and simply tell me you yeah who then right and when one can be happy for me Tammy rope and when one can be happy for me Tammy rope ',NotAccepted,'13.93334's
captcha20170729_151404.wav,US,'over and the once you have that right tubal whom met today who do she then you have to agree with you zero ',NotAccepted,'16.46659's
captcha20170729_151501.wav,US,'melody the tunes and he has a job until had with round two who's twenty nine who is twenty one now I ',NotAccepted,'13.32583's
captcha20170729_151552.wav,US,'very thanks to who you can seven six used to yet kind seven six used to yet kind ',NotAccepted,'12.00321's
captcha20170729_152011.wav,US,'asked as he pulled in already have who yeah he the anger who I see wearing yeah he the anger who I see wearing ',NotAccepted,'13.43827's
captcha20170729_152103.wav,US,'great to see the art unlucky people can have done good to me until she had with the most easy to fool science should with the most easy to fool science should ',NotAccepted,'17.33632's
captcha20170729_152158.wav,US,'line two pills and some time different tool as well so he now be that he had to have the he'll and he me me ',NotAccepted,'17.37919's
captcha20170729_152254.wav,US,'to me who seem to majority rule had on farm and who's that who's that ',Accepted,'12.30384's
captcha20170729_152346.wav,US,'rather calm people me the most felt had to go back in and he works is to darken he knew who had done problem calm people and he who had that who see who had that who see ',NotAccepted,'20.15093's
captcha20170729_152449.wav,US,'some people have to sit in circle had and he with me early who move ',Accepted,'12.60342's
captcha20170729_152540.wav,US,'instant Google Tarantino high school lan island day can be a soldier already and now and then to see high school college ',NotAccepted,'18.37006's
captcha20170729_152638.wav,US,'strong as to who's who won oil Texan bosses who know already to money who sure I ',Accepted,'13.84862's
captcha20170729_152730.wav,US,'large chunks and he has made how many did you Sacirbey who lives on my name to them works and that he has %HESITATION didn't break ',NotAccepted,'17.87132's
captcha20170729_152826.wav,US,'all right change who's who much like that notice to peel a book said he had impact is change who's who much like that notice to peel a book said he had impact is ',NotAccepted,'13.12656's
captcha20170729_152918.wav,US,'race horses when I was a fool contact temple when he couldn't quickly Albany PS yet when I was eight to school similar when he couldn't quickly Albany PS yet when I was eight to school similar ',NotAccepted,'17.98292's
captcha20170729_153015.wav,US,'left home to tell him to see why all right I see who finally when when we last all right I see who finally when when we last ',NotAccepted,'12.8447's
captcha20170729_153108.wav,US,'that's right I see Prada warm until they can and then young great now I see he voted nine had to have that winter and then young great now I see he voted nine had to have that winter ',NotAccepted,'18.30377's
captcha20170729_153205.wav,US,'Kerry who Manson and I gave her to go happy he I'm not %HESITATION works in that I'm an actor yes %HESITATION works in that I'm an actor yes ',NotAccepted,'20.4809's
captcha20170729_153306.wav,US,'hello my name okay but it can do she gave him a complete with the stream bed okay but it can do she gave him a complete with the stream bed ',NotAccepted,'14.6026's
captcha20170729_153357.wav,US,'search through sitting with the most now it provides him said he was in general Dixie car if she sees it too core sitting with email discussion now it provides him said he was in general Dixie car if she sees it too core sitting with email discussion ',NotAccepted,'19.82712's
captcha20170729_153943.wav,US,'joy when you go to school to five feet the name and it comes in ever since whose home when you go out joy when you go to school to five feet the name and it comes in ever since whose home when you go out ',NotAccepted,'17.76132's
captcha20170729_154203.wav,US,'came to go back when one and then she has strong that he now to boot sure to go back home H. to go back home H. ',NotAccepted,'16.01514's
captcha20170729_154257.wav,US,'left to begin right who's who provide how he never easy elementary committee him back produce right who's who provide how he never easy elementary committee him back produce ',NotAccepted,'16.01769's
captcha20170729_154352.wav,US,'hi yeah yeah it's more he hello body to body body to body ',Accepted,'11.66692's
captcha20170729_154445.wav,US,'other times I'm cool brother some people mud and certain you total has a result other times I'm cool brother some people mud and certain you total has a result ',NotAccepted,'12.47881's
captcha20170729_154535.wav,US,'by second one how do you kill you so unhappy soil single require two hundred and one had second one how do you kill you so unhappy soil single require two hundred and one had ',NotAccepted,'19.40867's
captcha20170729_154632.wav,US,'how are you he would he sat I see to my pool you must be so even logically it will cool ',NotAccepted,'15.83405's
captcha20170729_154727.wav,US,'court Trenton to sleep with him though whom as he has it right yeah so I mean who knows soon sitting group that large to school occur Trenton to sleep with him though whom as he has it right yeah so I mean who knows soon sitting group that large to school occur ',NotAccepted,'21.30847's
